STEP;TIME;CAR;LEADER;LEADER_DISTANCE;DRIVING_DISTANCE;TCP_DUMP_MSGS;SIGNAL_STRENGTH
106;10.6s;car1;car3;19.962781727700154;91.7988091554733;"[b'14:57:18.931252 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...s.@.@.BR..........#....@CAM::192.168.1.1::{""time"": ""10.0"", ""position"": ""(84.8789679347435, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:18.935967 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...w.@.@.>t..........#.../.CAM::192.168.1.2::{""time"": ""10.0"", ""position"": ""(50.62661419085463, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:19.131677 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...s.@.@.B9..........#...7.CAM::192.168.1.1::{""time"": ""10.1"", ""position"": ""(86.18227480486513, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:19.136099 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...w.@.@.>Z..........#...*.CAM::192.168.1.2::{""time"": ""10.1"", ""position"": ""(52.03004988933041, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:19.331911 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...s.@.@.B...........#...).CAM::192.168.1.1::{""time"": ""10.2"", ""position"": ""(87.48558167498676, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:19.336266 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...w.@.@.>L..........#...).CAM::192.168.1.2::{""time"": ""10.2"", ""position"": ""(53.43348558780618, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:19.482819 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...s.@.@.B...........#.....CAM::192.168.1.1::{""time"": ""10.3"", ""position"": ""(88.78888854510839, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:19.488281 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...w.@.@.>+..........#.....CAM::192.168.1.2::{""time"": ""10.3"", ""position"": ""(54.83692128628195, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:19.683231 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...t.@.@.A...........#...C.CAM::192.168.1.1::{""time"": ""10.4"", ""position"": ""(90.09219541523002, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:19.688052 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 128\n', b'E...w.@.@.>...........#.....CAM::192.168.1.2::{""time"": ""10.4"", ""position"": ""(56.240356984757724, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:19.883398 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...t""@.@.A...........#...?.CAM::192.168.1.1::{""time"": ""10.5"", ""position"": ""(91.39550228535165, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:19.888430 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...x.@.@.>...........#....KCAM::192.168.1.2::{""time"": ""10.5"", ""position"": ""(57.6437926832335, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n']";-52.0@car1-wlan1
106;10.6s;car2;car1;26.151580773764014;54.047228381709274;"[b'14:57:19.133294 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...w.@.@.>Z..........#...*.CAM::192.168.1.2::{""time"": ""10.1"", ""position"": ""(52.03004988933041, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:19.134108 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...s.@.@.B9..........#...7.CAM::192.168.1.1::{""time"": ""10.1"", ""position"": ""(86.18227480486513, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:19.333868 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...w.@.@.>L..........#...).CAM::192.168.1.2::{""time"": ""10.2"", ""position"": ""(53.43348558780618, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:19.334289 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...s.@.@.B...........#...).CAM::192.168.1.1::{""time"": ""10.2"", ""position"": ""(87.48558167498676, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:19.484515 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...w.@.@.>+..........#.....CAM::192.168.1.2::{""time"": ""10.3"", ""position"": ""(54.83692128628195, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:19.485312 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...s.@.@.B...........#.....CAM::192.168.1.1::{""time"": ""10.3"", ""position"": ""(88.78888854510839, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:19.684661 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 128\n', b'E...w.@.@.>...........#.....CAM::192.168.1.2::{""time"": ""10.4"", ""position"": ""(56.240356984757724, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:19.685714 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...t.@.@.A...........#...C.CAM::192.168.1.1::{""time"": ""10.4"", ""position"": ""(90.09219541523002, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:19.884983 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...x.@.@.>...........#....KCAM::192.168.1.2::{""time"": ""10.5"", ""position"": ""(57.6437926832335, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:19.886237 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...t""@.@.A...........#...?.CAM::192.168.1.1::{""time"": ""10.5"", ""position"": ""(91.39550228535165, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n']";-63.0@car2-wlan1
107;10.7s;car1;car3;20.163299667644637;93.10211602559491;[];-51.0@car1-wlan1
107;10.7s;car2;car1;26.051451945409873;55.45066408018504;[];-62.0@car2-wlan1
108;10.8s;car1;car3;20.36381760758912;94.40542289571655;[];-51.0@car1-wlan1
108;10.8s;car2;car1;25.95132311705573;56.85409977866082;[];-62.0@car2-wlan1
109;10.9s;car1;car3;20.564335547533602;95.70872976583817;[];-51.0@car1-wlan1
109;10.9s;car2;car1;25.851194288701585;58.25753547713659;[];-62.0@car2-wlan1
110;11.0s;car1;car3;20.764853487478085;97.01203663595982;"[b'14:57:20.083184 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...t7@.@.A...........#...;.CAM::192.168.1.1::{""time"": ""10.6"", ""position"": ""(92.69880915547328, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:20.090548 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 128\n', b'E...x&@.@.=...........#.....CAM::192.168.1.2::{""time"": ""10.6"", ""position"": ""(59.047228381709274, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:20.233283 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...t]@.@.A...........#...<.CAM::192.168.1.1::{""time"": ""10.7"", ""position"": ""(94.00211602559492, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:20.237839 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...xF@.@.=...........#...6.CAM::192.168.1.2::{""time"": ""10.7"", ""position"": ""(60.45066408018504, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:20.434667 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...tt@.@.A...........#...8.CAM::192.168.1.1::{""time"": ""10.8"", ""position"": ""(95.30542289571655, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:20.442035 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...xo@.@.=...........#.....CAM::192.168.1.2::{""time"": ""10.8"", ""position"": ""(61.85409977866082, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:20.835280 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...t.@.@.Av..........#...4.CAM::192.168.1.1::{""time"": ""10.9"", ""position"": ""(96.60872976583818, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:20.840409 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 128\n', b'E...xu@.@.=...........#.....CAM::192.168.1.2::{""time"": ""10.9"", ""position"": ""(63.257535477136585, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n']";-51.0@car1-wlan1
110;11.0s;car2;car1;25.751065460347444;59.66097117561236;[];-61.0@car2-wlan1
111;11.1s;car1;car3;20.965371427422568;98.31534350608143;"[b'14:57:20.985439 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...t.@.@.Ag..........#...-.CAM::192.168.1.1::{""time"": ""11.0"", ""position"": ""(97.91203663595981, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:20.991580 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...x{@.@.=...........#...-.CAM::192.168.1.2::{""time"": ""11.0"", ""position"": ""(64.66097117561236, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n']";-51.0@car1-wlan1
111;11.1s;car2;car1;25.650936631993304;61.064406874088135;"[b'14:57:20.085430 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 128\n', b'E...x&@.@.=...........#.....CAM::192.168.1.2::{""time"": ""10.6"", ""position"": ""(59.047228381709274, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:20.085753 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...t7@.@.A...........#...;.CAM::192.168.1.1::{""time"": ""10.6"", ""position"": ""(92.69880915547328, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:20.235036 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...xF@.@.=...........#...6.CAM::192.168.1.2::{""time"": ""10.7"", ""position"": ""(60.45066408018504, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:20.235798 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...t]@.@.A...........#...<.CAM::192.168.1.1::{""time"": ""10.7"", ""position"": ""(94.00211602559492, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:20.437646 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...tt@.@.A...........#...8.CAM::192.168.1.1::{""time"": ""10.8"", ""position"": ""(95.30542289571655, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:20.439357 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...xo@.@.=...........#.....CAM::192.168.1.2::{""time"": ""10.8"", ""position"": ""(61.85409977866082, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:20.837120 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 128\n', b'E...xu@.@.=...........#.....CAM::192.168.1.2::{""time"": ""10.9"", ""position"": ""(63.257535477136585, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:20.837977 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...t.@.@.Av..........#...4.CAM::192.168.1.1::{""time"": ""10.9"", ""position"": ""(96.60872976583818, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:20.987438 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...x{@.@.=...........#...-.CAM::192.168.1.2::{""time"": ""11.0"", ""position"": ""(64.66097117561236, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:20.988051 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...t.@.@.Ag..........#...-.CAM::192.168.1.1::{""time"": ""11.0"", ""position"": ""(97.91203663595981, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n']";-61.0@car2-wlan1
112;11.2s;car1;car3;21.16588936736705;99.61865037620306;[];-51.0@car1-wlan1
112;11.2s;car2;car1;25.55080780363916;62.46784257256391;[];-60.0@car2-wlan1
113;11.3s;car1;car3;21.366407307311533;100.92195724632468;[];-51.0@car1-wlan1
113;11.3s;car2;car1;25.450678975285022;63.87127827103968;[];-60.0@car2-wlan1
114;11.4s;car1;car3;21.56692524725602;102.22526411644631;[];-51.0@car1-wlan1
114;11.4s;car2;car1;25.350550146930875;65.27471396951545;[];-59.0@car2-wlan1
115;11.5s;car1;car3;21.767443187200506;103.52857098656794;[];-51.0@car1-wlan1
115;11.5s;car2;car1;25.250421318576734;66.67814966799122;[];-59.0@car2-wlan1
116;11.6s;car1;car3;21.967961127144992;104.83187785668957;"[b'14:57:23.158057 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...uM@.@.@...........#.../.CAM::192.168.1.1::{""time"": ""11.1"", ""position"": ""(99.21534350608144, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:23.163120 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...x.@.@.=...........#...).CAM::192.168.1.2::{""time"": ""11.1"", ""position"": ""(66.06440687408814, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:23.357904 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 128\n', b'E...uV@.@.@...........#.....CAM::192.168.1.1::{""time"": ""11.2"", ""position"": ""(100.41865037620308, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:23.363336 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...x.@.@.=...........#.....CAM::192.168.1.2::{""time"": ""11.2"", ""position"": ""(67.46784257256391, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:23.507722 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 128\n', b'E...uX@.@.@...........#.....CAM::192.168.1.1::{""time"": ""11.3"", ""position"": ""(101.72195724632469, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:23.512239 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...x.@.@.=...........#...$.CAM::192.168.1.2::{""time"": ""11.3"", ""position"": ""(68.87127827103967, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:23.707951 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 128\n', b'E...u.@.@.@v..........#.....CAM::192.168.1.1::{""time"": ""11.4"", ""position"": ""(103.02526411644632, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:23.712856 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...y.@.@.<...........#...*.CAM::192.168.1.2::{""time"": ""11.4"", ""position"": ""(70.27471396951545, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:23.907522 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 128\n', b'E...u.@.@.@M..........#.....CAM::192.168.1.1::{""time"": ""11.5"", ""position"": ""(104.32857098656795, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:23.912705 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...y.@.@.<...........#.....CAM::192.168.1.2::{""time"": ""11.5"", ""position"": ""(71.67814966799122, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n']";-51.0@car1-wlan1
116;11.6s;car2;car1;25.15029249022259;68.081585366467;[];-58.0@car2-wlan1
117;11.7s;car1;car3;22.16847906708948;106.13518472681119;[];-51.0@car1-wlan1
117;11.7s;car2;car1;25.050163661868446;69.48502106494277;"[b'14:57:23.160176 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...x.@.@.=...........#...).CAM::192.168.1.2::{""time"": ""11.1"", ""position"": ""(66.06440687408814, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:23.161040 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...uM@.@.@...........#.../.CAM::192.168.1.1::{""time"": ""11.1"", ""position"": ""(99.21534350608144, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:23.359302 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...x.@.@.=...........#.....CAM::192.168.1.2::{""time"": ""11.2"", ""position"": ""(67.46784257256391, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:23.361189 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 128\n', b'E...uV@.@.@...........#.....CAM::192.168.1.1::{""time"": ""11.2"", ""position"": ""(100.41865037620308, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:23.509452 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...x.@.@.=...........#...$.CAM::192.168.1.2::{""time"": ""11.3"", ""position"": ""(68.87127827103967, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:23.510162 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 128\n', b'E...uX@.@.@...........#.....CAM::192.168.1.1::{""time"": ""11.3"", ""position"": ""(101.72195724632469, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:23.709840 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...y.@.@.<...........#...*.CAM::192.168.1.2::{""time"": ""11.4"", ""position"": ""(70.27471396951545, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:23.710652 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 128\n', b'E...u.@.@.@v..........#.....CAM::192.168.1.1::{""time"": ""11.4"", ""position"": ""(103.02526411644632, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:23.909828 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...y.@.@.<...........#.....CAM::192.168.1.2::{""time"": ""11.5"", ""position"": ""(71.67814966799122, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:23.910567 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 128\n', b'E...u.@.@.@M..........#.....CAM::192.168.1.1::{""time"": ""11.5"", ""position"": ""(104.32857098656795, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:24.059370 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 125\n', b'E...y5@.@.<...........#...^.CAM::192.168.1.2::{""time"": ""11.6"", ""position"": ""(73.081585366467, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:24.059910 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 128\n', b'E...u.@.@.@4..........#.....CAM::192.168.1.1::{""time"": ""11.6"", ""position"": ""(105.63187785668958, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n']";-58.0@car2-wlan1
118;11.8s;car1;car3;22.368997007033965;107.43849159693282;[];-51.0@car1-wlan1
118;11.8s;car2;car1;24.9500348335143;70.88845676341853;[];-57.0@car2-wlan1
119;11.9s;car1;car3;22.56951494697845;108.74179846705445;[];-52.0@car1-wlan1
119;11.9s;car2;car1;24.849906005160157;72.2918924618943;[];-56.0@car2-wlan1
120;12.0s;car1;car3;22.770032886922937;110.04510533717608;[];-52.0@car1-wlan1
120;12.0s;car2;car1;24.749777176806013;73.69532816037008;[];-56.0@car2-wlan1
121;12.1s;car1;car3;22.970550826867424;111.34841220729771;[];-52.0@car1-wlan1
121;12.1s;car2;car1;24.64964834845187;75.09876385884584;[];-55.0@car2-wlan1
122;12.2s;car1;car3;23.17106876681191;112.65171907741933;"[b'14:57:24.057011 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 128\n', b'E...u.@.@.@4..........#.....CAM::192.168.1.1::{""time"": ""11.6"", ""position"": ""(105.63187785668958, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:24.063746 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 125\n', b'E...y5@.@.<...........#...^.CAM::192.168.1.2::{""time"": ""11.6"", ""position"": ""(73.081585366467, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:24.257043 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...u.@.@.@ ..........#...I.CAM::192.168.1.1::{""time"": ""11.7"", ""position"": ""(106.9351847268112, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:24.262378 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...yg@.@.<...........#...*.CAM::192.168.1.2::{""time"": ""11.7"", ""position"": ""(74.48502106494277, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:24.458101 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 128\n', b'E...u.@.@.@...........#.....CAM::192.168.1.1::{""time"": ""11.8"", ""position"": ""(108.23849159693283, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:24.463129 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...y.@.@.<g..........#.....CAM::192.168.1.2::{""time"": ""11.8"", ""position"": ""(75.88845676341853, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:24.659201 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 128\n', b'E...v\t@.@.?...........#.....CAM::192.168.1.1::{""time"": ""11.9"", ""position"": ""(109.54179846705446, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:24.665265 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...y.@.@.<\\..........#....9CAM::192.168.1.2::{""time"": ""11.9"", ""position"": ""(77.2918924618943, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:24.809989 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...v.@.@.?...........#...G.CAM::192.168.1.1::{""time"": ""12.0"", ""position"": ""(110.8451053371761, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:24.814582 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...y.@.@.<G..........#...+.CAM::192.168.1.2::{""time"": ""12.0"", ""position"": ""(78.69532816037008, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:24.963167 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 128\n', b'E...v""@.@.?...........#.....CAM::192.168.1.1::{""time"": ""12.1"", ""position"": ""(112.14841220729772, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:24.967647 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...y.@.@.<&..........#.....CAM::192.168.1.2::{""time"": ""12.1"", ""position"": ""(80.09876385884584, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n']";-52.0@car1-wlan1
